	GSM1023434	GSM1023435	GSM1023436	GSM1023437	GSM1023438	GSM1023439
ENSG00000101825.8	432.860305928027	447.544525366567	454.944963910631	321.395231699473	344.123645945838	341.238855263082
ENSG00000183943.5	43.20527307304	62.7565548646021	56.512598126436	46.8098160283016	65.7901291367351	75.6360618638171
ENSG00000285756.2	3.23030079050766	11.3697488387023	4.32809832478175	6.51476821012445	11.1673281929513	7.76396661516003
ENSG00000286431.1	8.07575197626916	17.0546232580535	13.9735745914382	6.39412435438141	12.0170162076324	13.6495542105233
ENSG00000236120.7	1.07676693016922	1.56055376217483	3.33881870768878	0.965150845944363	2.54906404404324	2.12882955576969
ENSG00000146938.16	1.88434212779614	4.0128525313067	2.96783885127892	6.39412435438141	5.58366409647567	3.38108223563421
ENSG00000130021.14	9.01792304016723	11.1468125869631	9.52181631451986	13.1501802759919	20.9994323628324	22.9162240415207
ENSG00000101846.7	32.7067955038901	21.4018801669691	41.7970638221781	47.2923914512738	104.997161814162	108.820757880227
ENSG00000006757.12	4.17247185440573	11.3697488387023	11.2530556444326	4.46382266249268	6.19058410696216	10.6441477788484
ENSG00000285679.2	1.48055452898268	3.00963939848003	2.59685899486905	2.29223325911786	1.21384002097297	1.50270321583743
ENSG00000011201.12	11.8444362318614	10.4780038317453	20.1565721982693	20.9920308992899	9.83210416988107	12.5225267986452
ENSG00000101849.17	32.7067955038901	32.1028202504536	46.6198019555063	35.8312251556845	33.6233685809513	42.3261405794208
ENSG00000101850.13	3.23030079050766	2.00642626565335	7.41959712819729	4.94639808546486	3.27736805662702	5.25946125543099
ENSG00000146950.13	15.0747370223691	15.4940694958787	9.64547626665648	34.2628550310249	24.7623364278486	26.6729820811143
ENSG00000047644.18	35.1295210967708	35.8927365300211	46.7434619076429	35.9518690114275	32.1667605557838	47.5856018348518
ENSG00000073464.12	2.82651319169421	4.57019316065486	4.94639808546486	1.68901398040264	3.52013606082162	5.63513705939035
ENSG00000101871.14	44.0128482706669	36.1156727817603	43.0336633435443	82.6410411839861	56.0794089689513	51.5928104104183
ENSG00000234129.8	2.15353386033844	2.56376689500151	1.48391942563946	1.68901398040264	0.971072016778378	2.00360428778324
ENSG00000004961.15	20.0547840744017	22.4050932997958	20.4038921025426	21.9571817452343	22.2132723838054	19.4099165379001
ENSG00000047648.23	9.42171063898069	9.47479069891861	7.41959712819729	6.87669977735359	3.88428806711351	2.8801811636884
ENSG00000005302.18	58.4146059616803	58.5207660815561	56.512598126436	54.7723105073426	49.1605208494054	74.2585839159661
ENSG00000101911.12	26.2461939228748	22.7394976774047	17.5597132034003	27.2655113979283	20.028360346054	22.164872433602
ENSG00000196664.5	2.42272559288075	1.78349001391409	2.96783885127892	2.654164826347	1.09245601887567	5.25946125543099
ENSG00000101916.11	1.48055452898268	1.33761751043557	2.34953909059581	2.53352097060395	3.64152006291892	3.38108223563421
ENSG00000205542.11	177.801139344193	138.666348581821	189.818026529714	135.000474576468	251.022116337211	212.006378701064
ENSG00000198759.12	3.09570492423651	19.1725176495765	24.6083304751877	15.4424135351098	10.0748721740757	19.0342407339407
ENSG00000176896.8	11.0368610342345	9.14038632130971	9.27449641024661	7.35927520032577	4.97674408598919	7.01261500724132
ENSG00000123595.7	18.4396336791479	19.7298582789246	20.4038921025426	21.5952501780051	20.7566643586378	21.2882955576969
ENSG00000196459.14	19.2472088767748	27.8670314674077	25.1029702837342	21.1126747550329	25.1264884341405	22.2900977015885
ENSG00000046651.15	66.086570339136	91.9612038424453	89.9007852033238	77.9359308100073	67.3681211639999	63.8648866730906
ENSG00000046653.15	34.0527541666016	39.9055890613278	52.926459514474	33.7802796080527	17.8434483083027	24.7946030613175
ENSG00000046647.13	5.78762224965956	8.3601094402223	7.41959712819729	4.22253495100659	4.61259207969729	9.01621929502456
ENSG00000233247.3	2.01893799406729	1.4490856363052	2.47319904273243	1.08579470168741	1.69937602936216	1.87837901979678
